Language,Provider,Filename,Lines,Code,Comments,Blanks,Complexity,Bytes,ULOC
ActionScript,scripts/DefineSprite_3877/frame_89/PlaceObject3_3326_4/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,99,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5377_39/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,26,26,0,0,3,853,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5380_13/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_1940/frame_1/PlaceObject2_1936_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_1940/frame_1/PlaceObject2_1936_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3877/frame_89/PlaceObject3_3326_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,101,0
ActionScript,scripts/DefineSprite_4002/frame_1/PlaceObject2_4001_6/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,80,0
ActionScript,scripts/DefineSprite_1940/frame_1/PlaceObject2_1936_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3877/frame_21/PlaceObject2_3410_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,13,13,0,0,4,220,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5377_23/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,51,51,0,0,8,1765,0
ActionScript,scripts/DefineSprite_3877/frame_21/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,44,0
ActionScript,scripts/DefineSprite_1940/frame_1/PlaceObject2_1936_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_1940/frame_1/PlaceObject2_1936_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_1940/frame_1/PlaceObject2_1936_9/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3877/frame_21/PlaceObject2_3416_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,249,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5380_77/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_1602_19/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,80,80,0,0,11,3045,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5377_71/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,24,24,0,0,3,626,0
ActionScript,scripts/DefineSprite_3877/frame_8/PlaceObject2_3368_14/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,96,0
ActionScript,scripts/DefineSprite_6702/frame_1/PlaceObject2_6626_487/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,52,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5380_93/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5380_61/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_3877/frame_8/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,91,0
ActionScript,scripts/DefineSprite_8059/frame_1/PlaceObject2_8058_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,6,393,0
ActionScript,scripts/DefineSprite_8059/frame_1/PlaceObject2_8056_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,6,393,0
ActionScript,scripts/DefineSprite_3877/frame_8/PlaceObject3_3326_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,90,0
ActionScript,scripts/DefineSprite_8059/frame_1/PlaceObject2_8058_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,6,393,0
ActionScript,scripts/DefineSprite_8059/frame_1/PlaceObject2_8054_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,6,393,0
ActionScript,scripts/DefineSprite_2751/frame_1/PlaceObject2_2750_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,61,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5377_87/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,26,26,0,0,3,896,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_1602_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,80,80,0,0,11,3040,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5380_45/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_3877/frame_8/PlaceObject3_3326_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,93,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5380_29/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_1602_83/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,80,80,0,0,11,3040,0
ActionScript,scripts/DefineSprite_3877/frame_19/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,95,0
ActionScript,scripts/DefineSprite_5389/frame_4/PlaceObject2_5377_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,27,27,0,0,3,1017,0
ActionScript,scripts/DefineSprite_8254/frame_1/PlaceObject2_8223_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,72,72,0,0,23,3078,0
ActionScript,scripts/DefineSprite_3877/frame_19/PlaceObject3_3326_14/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,94,0
ActionScript,scripts/DefineSprite_2595/frame_2/PlaceObject3_2515_51/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,43,0
ActionScript,scripts/DefineSprite_2595/frame_2/PlaceObject3_2499_45/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_2769/frame_1/PlaceObject2_2750_13/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,63,0
ActionScript,scripts/DefineSprite_8253/frame_1/PlaceObject2_8228_4/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,89,0
ActionScript,scripts/DefineSprite_8253/frame_1/PlaceObject2_8226_2/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,83,0
ActionScript,scripts/DefineSprite_3877/frame_19/PlaceObject3_3326_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,94,0
ActionScript,scripts/DefineSprite_3877/frame_19/PlaceObject3_3326_17/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,97,0
ActionScript,scripts/DefineSprite_8253/frame_1/PlaceObject2_8230_6/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,95,0
ActionScript,scripts/DefineSprite_8253/frame_1/PlaceObject2_8247_26/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,43,0
ActionScript,scripts/DefineSprite_2595/frame_2/PlaceObject3_2499_43/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_436/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,262,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_408/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_3877/frame_19/PlaceObject3_3326_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,93,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject3_6563_402/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,53,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_412/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_8064/frame_1/PlaceObject2_8034_15/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,24,24,0,0,9,468,0
ActionScript,scripts/DefineSprite_7844/frame_1/PlaceObject2_7667_26/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,57,0
ActionScript,scripts/DefineSprite_7844/frame_1/PlaceObject2_1602_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,27,27,0,0,10,634,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_424/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_432/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,34,34,0,0,14,702,0
ActionScript,scripts/DefineSprite_3877/frame_6/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,90,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_404/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_416/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_3877/frame_6/PlaceObject3_3326_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,93,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_420/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_6596/frame_2/PlaceObject2_6595_428/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,34,34,0,0,14,701,0
ActionScript,scripts/DefineSprite_7844/frame_1/PlaceObject2_1602_20/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,210,210,0,0,71,8861,0
ActionScript,scripts/DefineSprite_8064/frame_1/PlaceObject2_8022_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,6,392,0
ActionScript,scripts/DefineSprite_7844/frame_1/PlaceObject2_1602_16/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,47,47,0,0,13,1331,0
ActionScript,scripts/DefineSprite_8064/frame_1/PlaceObject2_8020_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,6,393,0
ActionScript,scripts/DefineSprite_3877/frame_6/PlaceObject3_3326_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,94,0
ActionScript,scripts/DefineSprite_7844/frame_1/PlaceObject2_1602_4/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,27,27,0,0,10,654,0
ActionScript,scripts/DefineSprite_3877/frame_10/PlaceObject3_3326_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,91,0
ActionScript,scripts/DefineSprite_8064/frame_1/PlaceObject2_8063_39/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,24,24,0,0,9,470,0
ActionScript,scripts/DefineSprite_7844/frame_1/PlaceObject2_1602_12/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,45,45,0,0,14,1566,0
ActionScript,scripts/DefineSprite_3229/frame_26/PlaceObject2_3225_4/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,24,24,0,0,5,487,0
ActionScript,scripts/DefineSprite_6166/frame_7/PlaceObject2_6131_21/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,474,0
ActionScript,scripts/DefineSprite_3877/frame_10/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,133,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3029_47/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,253,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3041_86/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,256,0
ActionScript,scripts/DefineSprite_6166/frame_7/PlaceObject2_6131_42/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,376,0
ActionScript,scripts/DefineSprite_6166/frame_7/PlaceObject2_6131_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,352,0
ActionScript,scripts/DefineSprite_3877/frame_1/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,102,0
ActionScript,scripts/DefineSprite_7018/frame_1/PlaceObject2_7017_6/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,29,29,0,0,10,558,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3049_102/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,264,0
ActionScript,scripts/DefineSprite_7870/frame_1/PlaceObject2_7795_55/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,79,0
ActionScript,scripts/DefineSprite_3877/frame_1/PlaceObject3_3326_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,9,9,0,0,2,178,0
ActionScript,scripts/DefineSprite_7870/frame_1/PlaceObject2_7756_36/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,34,34,0,0,0,1038,0
ActionScript,scripts/DefineSprite_7870/frame_1/PlaceObject2_7752_28/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_6166/frame_9/PlaceObject2_6131_21/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,475,0
ActionScript,scripts/DefineSprite_7870/frame_1/PlaceObject2_7752_32/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_7870/frame_1/PlaceObject2_7751_23/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,20,20,0,0,3,397,0
ActionScript,scripts/DefineSprite_6166/frame_9/PlaceObject2_6131_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,330,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3877/frame_17/PlaceObject3_3326_5/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,90,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_43/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,41,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject2_3046_97/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,256,0
ActionScript,scripts/DefineSprite_6166/frame_9/PlaceObject2_6131_42/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,311,0
ActionScript,scripts/DefineSprite_3877/frame_17/PlaceObject3_3326_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,55,0
ActionScript,scripts/DefineSprite_2959/frame_1/PlaceObject3_2736_8/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,63,0
ActionScript,scripts/DefineSprite_6166/frame_8/PlaceObject2_6131_21/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,326,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_17/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3025_35/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,254,0
ActionScript,scripts/DefineSprite_3877/frame_43/PlaceObject2_3410_6/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,86,0
ActionScript,scripts/DefineSprite_6166/frame_8/PlaceObject2_6131_63/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,450,0
ActionScript,scripts/DefineSprite_8663/frame_3/PlaceObject3_8633_11/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,1,127,0
ActionScript,scripts/DefineSprite_3877/frame_88/PlaceObject3_3326_4/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,95,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_19/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,41,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_21/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,41,0
ActionScript,scripts/DefineSprite_3877/frame_88/PlaceObject3_3326_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,96,0
ActionScript,scripts/DefineSprite_8663/frame_1/PlaceObject2_8113_2/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_6166/frame_8/PlaceObject2_6131_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,406,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_9/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3022_32/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,259,0
ActionScript,scripts/DefineSprite_6166/frame_8/PlaceObject2_6131_42/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,427,0
ActionScript,scripts/DefineSprite_3877/frame_86/PlaceObject3_3326_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,95,0
ActionScript,scripts/DefineSprite_2968/frame_1/PlaceObject3_2736_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,63,0
ActionScript,scripts/DefineSprite_3416/frame_1/PlaceObject3_3412_2/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_6500/frame_1/PlaceObject2_6498_2/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,59,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_45/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,41,0
ActionScript,scripts/DefineSprite_3877/frame_72/PlaceObject2_3744_23/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_6166/frame_6/PlaceObject2_6131_63/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,381,0
ActionScript,scripts/DefineSprite_3877/frame_72/PlaceObject3_3326_2/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,92,0
ActionScript,scripts/DefineSprite_6166/frame_6/PlaceObject2_6131_21/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,376,0
ActionScript,scripts/DefineSprite_6166/frame_6/PlaceObject2_6131_1/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,542,0
ActionScript,scripts/DefineSprite_6166/frame_6/PlaceObject2_6131_42/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,10,10,0,0,0,456,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_7/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,40,0
ActionScript,scripts/DefineSprite_3877/frame_75/PlaceObject2_3744_23/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,39,0
ActionScript,scripts/DefineSprite_3247/frame_2/PlaceObject2_3229_32/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,95,0
ActionScript,scripts/DefineSprite_3877/frame_75/PlaceObject3_3326_2/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,91,0
ActionScript,scripts/DefineSprite_3247/frame_2/PlaceObject2_3229_27/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,95,0
ActionScript,scripts/DefineSprite_3247/frame_2/PlaceObject2_1967_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,6,6,0,0,0,136,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3038_81/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,257,0
ActionScript,scripts/DefineSprite_6166/frame_1/PlaceObject2_5533_15/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,251,0
ActionScript,scripts/DefineSprite_5149/frame_1/PlaceObject2_4995_27/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,41,0
ActionScript,scripts/DefineSprite_3877/frame_31/PlaceObject3_3326_3/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,5,5,0,0,0,94,0
ActionScript,scripts/DefineSprite_3247/frame_3/PlaceObject2_3229_27/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,4,4,0,0,0,83,0
ActionScript,scripts/DefineSprite_3050/frame_1/PlaceObject3_3017_28/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,14,14,0,0,2,258,0
ActionScript,scripts/DefineSprite_3877/frame_31/PlaceObject3_3326_6/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,3,3,0,0,0,45,0
ActionScript,scripts/DefineSprite_3247/frame_1/PlaceObject2_3230_224/CLIPACTIONRECORD onClipEvent(load).as,CLIPACTIONRECORD onClipEvent(load).as,6,6,0,0,0,125,0
